#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-17T19:07:30 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-17T19:07:30	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/555/A11&-out.max=200&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35550011
#Name: J/A+A/555/A11
#Title: DUNES survey observational results (Eiroa+, 2013)
#INFO	ivoid=ivo://cds.vizier/j/a+a/555/a11	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/555/a11	    IVOID of underlying data collection
#INFO	creator=Eiroa C.	    First author or institution
#INFO	cites=bibcode:2013A&A...555A..11E	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2013	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/555/A11	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35550011	    Dataset identifier that can be used for citation
#INFO	publication_date=2021-08-20	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_555_A11_stars:
#Name: J/A+A/555/A11/stars
#Title: The DUNES stellar sample: stellar optical data (table2), positions in Herschel (table10), parameters (table4), optical/near-IR photometry (table3a), AKARI + WISE (table3c), and IRAS + MIPS fluxes (table3d)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	HIP	(I6)	Hipparcos (HIP) star catalogue number	[ucd=meta.id;meta.main]
#Column	HD	(I6)	Henry Draper (HD) star catalogue number	[ucd=meta.id]
#Column	Names	(a20)	Other denominations	[ucd=meta.id]
#Column	SpType	(a9)	MK spectral type	[ucd=src.spType]
#Column	Sp-range	(a17)	Range of possible spectral types	[ucd=src.spType]
#Column	RAJ2000	(A12)	Right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
#Column	GLON	(F8.4)	Galactic longitude (J2000.0)	[ucd=pos.galactic.lon]
#Column	GLAT	(F8.4)	Galactic latitude (J2000.0)	[ucd=pos.galactic.lat]
#Column	plx	(F6.2)	Parallax	[ucd=pos.parallax.trig]
#Column	u_plx	(F5.2)	Uncertainty in parallax	[ucd=meta.code.error;pos.parallax]
#Column	d	(F5.2)	Star distance	[ucd=pos.distance;pos.heliocentric]
#Column	RA2	(A11)	PACS 100 right ascension (J2000.0)	[ucd=pos.eq.ra]
#Column	DE2	(A11)	PACS 100 declination (J2000.0)	[ucd=pos.eq.dec]
#Column	O-PACS	(F4.1)	[0.2/10.5] Optical/PACS100 position offset	[ucd=pos;arith.diff]
#Column	Ex	(A1)	VizieR added column, not part of original data	[ucd=meta.ref.url]
#Column	Teff	(I4)	Effective temperature	[ucd=phys.temperature.effective]
#Column	logg	(F5.2)	? log10 surface gravity (6)	[ucd=phys.gravity]
#Column	[Fe/H]	(F5.2)	? Metallicity (6)	[ucd=phys.abund.Z]
#Column	vsini	(F5.2)	? Projected rotation velocity	[ucd=phys.veloc.rotat]
#Column	u_vsini	(A1)	? Uncertainty flag for vsini	[ucd=meta.code.error;phys.veloc.rotat]
#Column	Lbol	(F6.3)	Bolometric luminosity	[ucd=phys.luminosity]
#Column	logLX/b	(F4.1)	? log10 X-ray to bolometric luminosity ratio	[ucd=phys.luminosity;arith.ratio]
#Column	l_AgeX	(A1)	Upper/lower limit to AgeX	[ucd=meta.code.error]
#Column	AgeX	(F5.2)	? Age based on X-ray data	[ucd=time.age]
#Column	logRHK	(F6.3)	? log10 flux ratio, F_CaII_/F_bol_	[ucd=phot.flux;arith.ratio]
#Column	Age2	(F5.2)	? Age based on Ca II data	[ucd=time.age]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	Vmag	(F5.2)	Johnson V magnitude	[ucd=phot.mag;em.opt.V]
#Column	B-V	(F5.2)	Johnson B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	V-I	(F5.2)	Johnson-Cousins V-I colour index	[ucd=phot.color;em.opt.V;em.opt.I]
#Column	b-y	(F6.3)	? Stroemgren b-y colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	m1	(F6.3)	? Stroemgren m1 index	[ucd=phot.color]
#Column	c1	(F6.3)	? Stroemgren c1 index	[ucd=phot.color]
#Column	Jmag	(F6.3)	2MASS J magnitude	[ucd=phot.mag;em.IR.J]
#Column	e_Jmag	(F6.3)	Uncertainty in 2MASS J magnitude	[ucd=stat.error;phot.mag]
#Column	q_Jmag	(A1)	[A-F] Quality flag for 2MASS J (A=best)	[ucd=meta.code.qual]
#Column	Hmag	(F6.3)	2MASS H magnitude	[ucd=phot.mag;em.IR.H]
#Column	e_Hmag	(F6.3)	Uncertainty in 2MASS H magnitude	[ucd=stat.error;phot.mag]
#Column	q_Hmag	(A1)	[A-F] Quality flag for 2MASS H (A=best)	[ucd=meta.code.qual]
#Column	Ksmag	(F6.3)	2MASS Ks magnitude	[ucd=phot.mag;em.IR.K]
#Column	e_Ksmag	(F6.3)	? Uncertainty in 2MASS Ks magnitude	[ucd=stat.error;phot.mag]
#Column	q_Ksmag	(A1)	[A-FU] Quality flag for 2MASS Ks (A=best)	[ucd=meta.code.qual]
#Column	nIR	(I3)	Additional near-IR photometry (table3b)	[ucd=meta.number]
#Column	SED	(A3)	SED plot from various photometries	[ucd=meta.ref.url]
#Column	S9	(E8.1)	? Flux at 9{mu}m (AKARI/S9W) (1)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_S9	(E8.1)	? Uncertainty in the flux at 9{mu}m (1)	[ucd=stat.error]
#Column	S18	(E8.1)	? Flux at 18{mu}m (AKARI/S18W)(1)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_S18	(E8.1)	? Uncertainty in the flux at 18{mu}m (1)	[ucd=stat.error]
#Column	WISE1	(E8.1)	? Flux at 3.35{mu}m (WISE/W1) (2)	[ucd=phot.mag;em.IR.3-4um]
#Column	e_WISE1	(E8.1)	? Uncertainty in the flux at 3.35{mu}m (2)	[ucd=stat.error]
#Column	WISE3	(E8.1)	? Flux at 11.56{mu}m (WISE/W3) (2)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_WISE3	(E8.1)	? Uncertainty in the flux at 11.56{mu}m (2)	[ucd=stat.error]
#Column	WISE4	(E8.1)	? Flux at 22.09{mu}m (WISE/W4) (2)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_WISE4	(E8.1)	? Uncertainty in the flux at 11.56{mu}m (2)	[ucd=stat.error]
#Column	IRAS12	(E8.1)	? Flux at 12{mu}m (IRAS) (3)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_IRAS12	(I2)	? Uncertainty in the flux at 12{mu}m (4)	[ucd=stat.error]
#Column	IRAS25	(E8.1)	? Flux at 25{mu}m (IRAS) (3)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_IRAS25	(I2)	? Uncertainty in the flux at 25{mu}m (4)	[ucd=stat.error]
#Column	IRAS60	(E8.1)	? Flux at 60{mu}m (IRAS) (5)	[ucd=phot.flux.density;em.IR.30-60um]
#Column	e_IRAS60	(I2)	? Uncertainty in the flux at 60{mu}m (4)	[ucd=stat.error]
#Column	MIPS24	(E8.1)	? Flux at 24{mu}m (Spitzer/MIPS) (3)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_MIPS24	(E8.1)	? Uncertainty in the flux at 24{mu}m (5)	[ucd=stat.error]
#Column	MIPS70	(E8.1)	? Flux at 70{mu}m (Spitzer/MIPS) (3)	[ucd=phot.flux.density;em.IR.30-60um]
#Column	e_MIPS70	(E8.1)	? Uncertainty in the flux at 70{mu}m (5)	[ucd=stat.error]
recno	HIP	HD	Names	SpType	Sp-range	RAJ2000	DEJ2000	GLON	GLAT	plx	u_plx	d	RA2	DE2	O-PACS	Ex	Teff	logg	[Fe/H]	vsini	u_vsini	Lbol	logLX/b	l_AgeX	AgeX	logRHK	Age2	Simbad	Vmag	B-V	V-I	b-y	m1	c1	Jmag	e_Jmag	q_Jmag	Hmag	e_Hmag	q_Hmag	Ksmag	e_Ksmag	q_Ksmag	nIR	SED	S9	e_S9	S18	e_S18	WISE1	e_WISE1	WISE3	e_WISE3	WISE4	e_WISE4	IRAS12	e_IRAS12	IRAS25	e_IRAS25	IRAS60	e_IRAS60	MIPS24	e_MIPS24	MIPS70	e_MIPS70
      65	 58345	103932	LHS 319             	K4V      	K4V              	11 57 56.207	-27 42 25.37	288.6842	 33.6802	 98.45	 0.57	10.16	11 57 56.37	-27 42 24.2	 2.4	n	4510	 4.57	 0.16	 4.00	:	 0.218	-5.2	 	 2.30	-4.868	     	Simbad	 6.99	 1.13	 1.22	 0.641	 0.719	 0.159	 4.992	 0.037	E	 4.617	 0.242	D	 4.525	 0.300	D	  0	SED	 1.1e+00	 1.5e-02	 3.0e-01	 3.0e-02	 6.2e+00	 5.0e-01	 5.6e-01	 6.8e-03	 1.7e-01	 3.9e-03	 8.5e-01	 7	 1.9e-01	29	        	  	 1.4e-01	 2.9e-03	 9.0e-03	 8.0e-03
      66	 62145	110833	G 199-36            	K3V      	K2V - K3V        	12 44 14.545	+51 45 33.49	125.6002	 65.3317	 67.20	 0.66	14.88	12 44 14.46	+51 45 34.1	 1.0	n	5018	 4.40	 0.08	 4.80	 	 0.359	-4.7	 	 0.80	-4.790	     	Simbad	 7.01	 0.94	 0.98	 0.543	 0.489	 0.283	 5.318	 8.888	F	 4.900	 0.020	E	 4.780	 0.016	A	  0	SED	 7.0e-01	 1.1e-02	 1.5e-01	 2.4e-02	 4.0e+00	 2.9e-01	 3.6e-01	 4.7e-03	 1.1e-01	 2.4e-03	        	  	        	  	        	  	 9.0e-02	 1.8e-03	 2.9e-02	 2.0e-02
      67	 62207	110897	10 CVn              	G0V      	F7V - G1V        	12 44 59.405	+39 16 44.11	128.8344	 77.7753	 57.55	 0.32	17.38	12 44 59.33	+39 16 44.3	 1.0	E	5860	 4.33	-0.53	 3.00	:	 1.055	    	 	     	-4.981	 6.24	Simbad	 5.95	 0.56	 0.65	 0.374	 0.147	 0.284	 5.173	 0.186	C	 4.667	 0.036	E	 4.465	 0.029	A	  2	SED	 9.2e-01	 2.3e-02	 1.8e-01	 2.1e-02	 5.2e+00	 4.2e-01	 4.6e-01	 6.4e-03	 1.4e-01	 3.0e-03	 6.6e-01	 8	 1.6e-01	28	        	  	 1.1e-01	 2.2e-03	 5.6e-02	 5.2e-03
      68	 62523	111395	LW Com              	G7V      	G5V - G7V        	12 48 47.048	+24 50 24.82	288.1762	 87.6355	 59.06	 0.45	16.93	12 48 47.17	+24 50 26.2	 2.2	n	5643	 4.52	 0.08	 2.90	 	 0.758	-5.1	 	 0.82	-4.430	 0.37	Simbad	 6.29	 0.70	 0.74	 0.438	 0.241	 0.334	 5.123	 0.262	D	 4.705	 0.036	E	 4.645	 0.020	A	  0	SED	 7.9e-01	 1.8e-02	        	        	 4.2e+00	 2.9e-01	 4.0e-01	 5.5e-03	 1.2e-01	 2.5e-03	 5.6e-01	 9	 1.5e-01	28	        	  	 9.5e-02	 1.9e-03	 1.4e-02	 3.6e-03
      69	 64792	115383	59 Vir              	G0Vs     	F8V - G0V/IV     	13 16 46.516	+09 25 26.96	322.7902	 71.3124	 56.95	 0.26	17.56	13 16 46.63	+09 25 28.6	 2.3	n	6118	 4.32	 0.16	 7.00	 	 2.092	-4.4	 	 0.16	-4.443	 0.41	Simbad	 5.19	 0.59	 0.64	 0.373	 0.189	 0.384	 4.392	 0.284	D	 4.107	 0.208	C	 4.033	 0.238	D	  0	SED	 1.7e+00	 2.3e-02	 4.0e-01	 1.6e-02	 9.4e+00	 9.8e-01	 8.6e-01	 1.2e-02	 2.6e-01	 4.6e-03	 1.3e+00	 6	 2.7e-01	14	        	  	 2.2e-01	 4.4e-03	 1.9e-02	 5.8e-03
      70	 64797	115404	IDS 13118+1733      	K2V      	K1V - K2.5V      	13 16 51.053	+17 01 01.84	334.4012	 78.3056	 90.32	 0.74	11.07	13 16 51.11	+17 01 02.5	 1.0	n	4952	 4.55	-0.15	     	 	 0.330	-5.0	 	 1.25	-4.630	 1.36	Simbad	 6.49	 0.93	 0.97	 0.532	 0.422	 0.296	 4.901	 0.037	E	 4.584	 0.017	E	 4.381	 0.036	E	  0	SED	 1.4e+00	 2.3e-02	 3.7e-01	 1.2e-02	 6.2e+00	 9.0e-01	 5.0e-01	 6.0e-03	 1.6e-01	 3.6e-03	 1.0e+00	 8	 2.8e-01	21	        	  	 1.5e-01	 3.1e-03	 4.7e-02	 1.6e-02
      71	 65026	115953	CCDMJ13198+4747AB   	K0       	K0, M0V - M3V    	13 19 45.653	+47 46 40.95	109.7971	 68.6214	 93.40	 2.21	10.71	13 19 45.66	+47 46 38.3	 2.6	n	3752	     	     	     	 	 0.120	-4.9	 	 2.74	-4.523	     	Simbad	 8.48	 1.47	 1.89	      	      	      	 5.338	 0.026	E	 4.721	 0.018	A	 4.494	 0.018	A	  1	SED	 1.1e+00	 1.7e-02	 3.2e-01	 3.5e-02	 5.4e+00	 4.1e-01	 5.8e-01	 7.5e-03	 1.8e-01	 3.7e-03	 6.7e-01	 8	 2.0e-01	17	        	  	 1.5e-01	 3.1e-03	 2.5e-02	 1.0e-02
      72	 65721	117176	70 Vir              	G5V      	G4V - G5V        	13 28 25.809	+13 46 43.64	337.6654	 74.1007	 55.60	 0.24	17.99	13 28 25.72	+13 46 45.3	 2.1	e	5513	 3.94	-0.07	 2.70	 	 2.989	-7.0	 	 5.57	-5.069	 7.89	Simbad	 4.97	 0.71	 0.77	 0.447	 0.231	 0.352	 3.798	 0.286	D	 3.457	 0.206	C	 3.500	 0.294	D	  2	SED	 2.9e+00	 3.7e-02	 7.3e-01	 2.4e-02	 1.6e+01	 2.2e+00	 1.5e+00	 9.5e-03	 4.4e-01	 9.3e-03	 2.3e+00	 7	 5.4e-01	10	        	  	 3.6e-01	 7.4e-03	 7.9e-02	 8.1e-03
      73	 67275	120136	tau Boo             	F7V      	F6IV - F7V/IV    	13 47 15.743	+17 27 24.86	358.9368	 73.8890	 64.03	 0.19	15.62	13 47 15.95	+17 27 24.2	 3.1	n	6376	 4.21	 0.26	15.00	 	 3.062	-5.1	 	 0.37	-4.731	 2.32	Simbad	 4.50	 0.51	 0.51	 0.318	 0.177	 0.439	 3.617	 0.284	D	 3.546	 0.242	D	 3.507	 0.348	D	  1	SED	 2.6e+00	 1.2e-02	 5.6e-01	 1.4e-02	 1.5e+01	 2.4e+00	 1.4e+00	 1.6e-02	 4.0e-01	 8.5e-03	 2.0e+00	 7	 4.9e-01	15	        	  	 3.3e-01	 6.7e-03	 3.3e-02	 6.8e-03
      74	 67422	120476	CCDM J13491+2659AB  	K2       	K2V - K4V        	13 49 04.001	+26 58 47.68	 35.5632	 77.1755	 74.58	 0.78	13.41	13 49 04.07	+26 58 45.9	 2.0	n	4729	 5.09	-0.35	 5.20	 	 0.320	-4.9	 	 1.06	-4.771	     	Simbad	 7.05	 1.11	 1.16	      	      	      	 5.077	 0.048	E	 4.561	 0.026	A	 6.333	      	U	  0	SED	 1.1e+00	 1.4e-02	 2.6e-01	 3.9e-02	 5.5e+00	 6.8e-01	 4.7e-01	 1.2e-02	 1.4e-01	 7.1e-03	 8.4e-01	 6	 1.8e-01	15	        	  	 7.7e-02	 1.6e-03	 3.1e-02	 1.0e-02
      75	 67620	120690	LHS 2814            	G5V      	G5Va             	13 51 20.328	-24 23 25.33	319.9539	 36.4935	 51.35	 0.45	19.47	13 51 20.10	-24 23 22.8	 4.0	n	5751	 4.52	 0.05	 3.00	:	 0.869	-5.4	 	 1.26	-4.703	 2.02	Simbad	 6.43	 0.70	 0.78	 0.433	 0.241	 0.310	 5.530	 0.308	D	 4.829	 0.042	A	 4.665	 0.017	A	  0	SED	 8.4e-01	 2.3e-02	 2.2e-01	 8.6e-02	 4.3e+00	 3.3e-01	 4.0e-01	 5.6e-03	 1.2e-01	 3.2e-03	 6.1e-01	 7	 1.8e-01	24	        	  	 9.7e-02	 2.0e-03	 8.6e-03	 3.4e-03
      76	 68184	122064	G 239-8             	K3V      	K3V              	13 57 32.058	+61 29 34.30	109.6142	 53.8932	 99.36	 0.32	10.06	13 57 32.19	+61 29 33.7	 1.1	n	4757	 4.58	 0.10	     	 	 0.296	-6.1	 	 7.18	-5.120	     	Simbad	 6.49	 1.04	 1.01	      	      	      	 5.018	 0.260	D	 4.402	 0.206	C	 4.094	      	F	  0	SED	 1.3e+00	 1.6e-02	 3.2e-01	 3.4e-02	 7.3e+00	 6.4e-01	 6.8e-01	 9.4e-03	 2.0e-01	 3.5e-03	 9.5e-01	 5	 2.1e-01	11	        	  	 1.7e-01	 3.4e-03	 1.8e-02	 6.7e-03
      77	 68682	122742	HR 5273             	G8V      	G6V - G8V        	14 03 32.351	+10 47 12.40	352.4578	 66.4473	 58.88	 0.62	16.98	14 03 32.37	+10 47 12.3	 0.3	n	5509	 4.39	 0.00	 2.00	:	 0.801	    	 	     	-4.869	 4.25	Simbad	 6.27	 0.73	 0.82	 0.451	 0.267	 0.316	 5.388	 0.294	D	 4.765	 0.015	E	 4.459	 0.024	A	  0	SED	 9.7e-01	 2.3e-02	 2.6e-01	 2.1e-02	 5.4e+00	 4.5e-01	 5.0e-01	 6.4e-03	 1.5e-01	 3.3e-03	 7.4e-01	 6	 1.9e-01	21	        	  	 1.2e-01	 2.5e-03	 1.6e-02	 1.4e-02
      78	 69965	125276	LHS 2891            	F7Vw     	F5V - F9V        	14 19 00.895	-25 48 55.53	326.5293	 33.0120	 55.45	 0.82	18.03	14 19 00.88	-25 48 56.1	 0.7	n	6120	 4.39	-0.64	 2.80	 	 1.181	    	 	     	-4.641	 1.45	Simbad	 5.87	 0.52	 0.61	 0.338	 0.125	 0.300	 4.956	 0.334	D	 4.717	 0.076	E	 4.512	 0.027	A	  0	SED	        	        	 2.7e-01	 4.2e-02	 5.4e+00	 4.6e-01	 4.8e-01	 6.6e-03	 1.4e-01	 3.2e-03	 6.0e-01	 8	 2.4e-01	20	        	  	 1.1e-01	 2.3e-03	 2.0e-02	 9.3e-03
      79	 70319	126053	LHS 2907            	G1V      	G1V - G2V        	14 23 15.285	+01 14 29.65	347.1642	 56.0170	 58.17	 0.53	17.19	14 23 15.29	+01 14 31.5	 1.9	n	5666	 4.49	-0.32	 2.00	:	 0.812	    	 	     	-4.957	 5.80	Simbad	 6.25	 0.64	 0.71	 0.405	 0.188	 0.281	 5.053	 0.037	E	 4.814	 0.067	E	 4.644	 0.017	A	  3	SED	 7.4e-01	 1.2e-02	 1.3e-01	 4.6e-02	 4.2e+00	 3.1e-01	 3.9e-01	 5.0e-03	 1.2e-01	 2.4e-03	 5.3e-01	 7	        	  	        	  	 9.6e-02	 1.9e-03	 1.2e-02	 6.3e-03
      80	 70857	128642	BD+81 482           	G5       	G5               	14 29 22.296	+80 48 35.48	118.2735	 35.4147	 50.27	 0.48	19.89	14 29 23.25	+80 48 33.6	 3.0	n	5371	 4.53	-0.39	 1.00	:	 0.646	-5.4	 	 1.59	-4.910	 4.95	Simbad	 6.88	 0.77	 0.81	 0.472	 0.269	 0.275	 5.425	 0.018	E	 5.011	 0.031	A	 4.917	 0.018	A	  0	SED	 5.9e-01	 9.4e-03	 1.7e-01	 4.0e-02	 3.4e+00	 2.6e-01	 3.1e-01	 4.6e-03	 9.5e-02	 2.3e-03	 4.4e-01	 5	 1.1e-01	14	        	  	 7.8e-02	 1.6e-03	 6.5e-03	 4.6e-03
      81	 71181	128165	BD+53 1719          	K3V      	K3V              	14 33 28.868	+52 54 31.65	 93.5731	 58.0096	 75.65	 0.42	13.22	14 33 28.81	+52 54 32.9	 1.4	e	4809	 4.67	-0.09	 4.30	 	 0.252	-5.2	 	 2.25	-4.970	     	Simbad	 7.24	 1.00	 1.04	 0.571	 0.566	 0.246	 5.436	 0.037	E	 4.872	 0.029	A	 4.789	 0.017	A	  0	SED	 6.9e-01	 9.0e-03	 1.6e-01	 8.8e-03	 3.8e+00	 3.3e-01	 3.5e-01	 4.8e-03	 1.0e-01	 2.3e-03	 4.9e-01	 6	 1.2e-01	14	        	  	 8.3e-02	 1.7e-03	 2.9e-02	 8.0e-03
      82	 71681	128621	alpha Cen B         	K1V      	K1V - K2IV       	14 39 35.063	-60 50 15.10	315.7303	 -0.6814	796.92	25.90	 1.25	14 39 35.54	-60 50 09.7	 5.3	n	5178	 4.56	 0.15	 1.10	 	 0.444	-6.0	 	 4.27	-4.923	 5.18	Simbad	 1.35	 0.90	 0.88	      	      	      	 1.454	 0.133	B	 1.886	 0.220	D	 2.008	 0.260	D	  0	SED	        	        	        	        	        	        	        	        	        	        	        	  	        	  	        	  	 1.6e+01	 3.2e-01	 1.0e+00	 6.7e-01
      83	 71683	128620	alpha Cen A         	G2V      	G2V              	14 39 36.494	-60 50 02.37	315.7342	 -0.6796	754.81	 4.11	 1.32	14 39 36.05	-60 50 04.9	 4.2	n	5801	 4.33	 0.19	 2.70	 	 1.483	-7.1	 	10.40	-5.059	 7.70	Simbad	-0.01	 0.71	 0.69	 0.438	 0.248	 0.373	 1.454	 0.133	B	 1.886	 0.220	D	 2.008	 0.260	D	  0	SED	        	        	        	        	        	        	        	        	        	        	        	  	        	  	        	  	 2.8e+01	 5.8e-01	 3.4e+00	 7.0e-01
      84	 71908	128898	alpha Cir           	F1Vp     	A7p - F1Vp       	14 42 30.420	-64 58 30.49	314.3349	 -4.5917	 60.35	 0.14	16.57	14 42 30.22	-64 58 27.3	 3.4	s	7645	 4.24	     	14.00	 	11.263	    	 	     	      	     	Simbad	 3.18	 0.26	 0.26	 0.137	 0.209	 0.782	 2.544	 0.284	D	 2.471	 0.196	C	 2.425	 0.216	C	  0	SED	 5.1e+00	 1.9e-02	 1.2e+00	 3.3e-02	 2.2e+01	 3.9e+00	 2.6e+00	 2.9e-02	 7.8e-01	 1.5e-02	 4.1e+00	15	 8.2e-01	15	        	  	 6.7e-01	 1.4e-02	        	
      85	 72567	130948	HP Boo              	G2V      	F9IV/V - G2V     	14 50 15.811	+23 54 42.64	 32.7645	 63.0621	 55.03	 0.34	18.17	14 50 15.79	+23 54 44.4	 1.8	n	6059	 4.58	 0.00	 7.00	:	 1.223	-5.1	 	 0.65	-4.340	 0.19	Simbad	 5.86	 0.58	 0.67	 0.374	 0.191	 0.321	 4.998	 0.218	D	 4.688	 0.226	D	 4.458	 0.020	A	  1	SED	 9.2e-01	 1.1e-02	 2.8e-01	 3.2e-02	 5.2e+00	 4.0e-01	 4.7e-01	 6.5e-03	 1.4e-01	 2.9e-03	 6.6e-01	 6	 1.1e-01	21	        	  	 1.2e-01	 2.4e-03	 1.1e-02	 2.9e-03
      86	 72603	130819	8 Lib               	F3V      	F3V - F4IV       	14 50 41.181	-15 59 50.05	340.3091	 38.0711	 43.52	 0.43	22.98	14 50 41.06	-15 50 49.9	 1.7	n	6598	 4.18	-0.10	 3.20	 	 3.595	-5.1	 	 0.29	-4.580	 1.01	Simbad	 5.15	 0.40	 0.48	 0.263	 0.157	 0.494	 4.475	 0.266	D	 4.266	 0.204	C	 4.297	 0.280	D	  4	SED	 1.3e+00	 1.6e-02	 3.3e-01	 2.8e-02	 7.2e+00	 6.5e-01	 6.5e-01	 8.4e-03	 1.9e-01	 4.3e-03	 1.1e+00	 7	        	  	        	  	        	        	        	
      87	 72848	131511	DE Boo              	K2V      	K0.5V - K2V      	14 53 23.767	+19 09 10.08	 23.5506	 60.9355	 86.88	 0.46	11.51	14 53 23.94	+19 09 09.0	 2.6	E	5313	 4.57	 0.10	 4.00	 	 0.498	-4.8	 	 0.70	-4.520	 0.69	Simbad	 6.00	 0.84	 0.92	 0.502	 0.365	 0.296	 4.882	 0.260	D	 4.165	 0.036	E	 4.316	 0.326	D	  0	SED	 1.5e+00	 1.1e-02	 3.8e-01	 1.9e-02	 8.7e+00	 9.0e-01	 8.0e-01	 1.0e-02	 2.4e-01	 4.4e-03	 1.1e+00	11	 2.8e-01	17	        	  	 1.9e-01	 3.9e-03	 3.4e-02	 6.4e-03
      88	 73100	132254	LTT 14437           	F7V      	F5V - F8V        	14 56 23.041	+49 37 42.42	 84.6437	 57.1726	 39.83	 0.26	25.11	14 56 23.14	+49 37 42.0	 1.1	e	6220	 4.15	-0.03	 6.00	:	 2.831	-5.9	 	 1.15	-5.030	 7.16	Simbad	 5.63	 0.53	 0.61	 0.338	 0.174	 0.410	 4.685	 0.037	E	 4.464	 0.018	A	 4.408	 0.026	A	  0	SED	 9.9e-01	 6.4e-03	 2.0e-01	 9.9e-03	 5.5e+00	 4.7e-01	 5.0e-01	 6.9e-03	 1.6e-01	 3.0e-03	 7.3e-01	 4	 1.7e-01	 8	        	  	 1.3e-01	 2.6e-03	 2.5e-02	 3.2e-03
      89	 73182	131976	BD -20 4123         	K5V      	M0.5V - M2V      	14 57 26.533	-21 24 41.58	338.2393	 32.6833	168.77	21.54	 5.93	14 57 26.42	-21 24 37.0	 4.8	n	4683	 3.70	-0.24	 1.00	:	 0.027	-5.4	 	 5.40	-5.190	     	Simbad	 8.01	 1.52	 2.22	 0.944	 0.486	 0.189	 4.550	 0.262	D	 3.910	 0.200	C	 3.802	 0.230	D	  0	SED	        	        	        	        	        	        	        	        	        	        	        	  	        	  	        	  	 2.6e-01	 5.4e-03	 1.6e-02	 3.2e-03
      90	 73184	131977	KX Lib              	K4V      	K4V - K5V        	14 57 28.001	-21 24 55.71	338.2423	 32.6769	171.22	 0.94	 5.84	14 57 27.86	-21 24 53.0	 3.3	n	4744	 4.76	 0.10	 1.00	 	 0.204	-5.7	 	 4.74	-4.630	     	Simbad	 5.72	 1.02	 1.23	 0.617	 0.669	 0.190	 3.663	 0.258	D	 3.085	 0.196	C	 3.048	 0.224	D	  1	SED	        	        	        	        	 1.7e+01	 1.9e-01	 1.6e+00	 1.1e-02	 5.2e-01	 9.1e-03	        	  	        	  	        	  	 4.0e-01	 8.1e-03	 4.7e-02	 4.4e-03
      91	 73996	134083	45 Boo              	F5V      	F5V - F6V        	15 07 18.066	+24 52 09.10	 36.4509	 59.4794	 51.14	 0.31	19.55	15 07 18.20	+24 52 10.3	 2.1	n	6435	 4.19	 0.05	44.00	 	 3.222	-5.4	 	 0.49	-4.850	 3.95	Simbad	 4.93	 0.43	 0.51	 0.287	 0.159	 0.446	 4.246	 0.268	D	 4.013	 0.218	D	 3.863	 0.040	E	  4	SED	 1.6e+00	 1.0e-02	 3.4e-01	 1.9e-02	 8.4e+00	 7.6e-01	 8.1e-01	 1.1e-02	 2.4e-01	 4.6e-03	 1.1e+00	 5	 2.5e-01	11	        	  	 2.0e-01	 4.0e-03	 3.3e-02	 5.8e-03
